% Conversion of CEAREX frequency data
% SEACAT sensor: 40
% Data every 1 minutes begining 22:00 04/07/89 , GMT
%Temperature calibration constants:
% .36738E-02 .58023E-03 .10956E-04 .22664E-06 .23576E+04
%Conductivity calibration constants:
% .12942E-04 .50860E+00-.42353E+01 .53138E-03 .43000E+01
%T adjusted:     .000, C adjusted:     .000
%Temp (C), Conductivity (mmho/cm), Salinity (%)
%
 -.4168 28.33918 34.44749
 -.4187 28.33381 34.44201
 -.4168 28.33058 34.43962
 -.3988 28.33488 34.44529
 -.3940 28.33919 34.44077
 -.3702 28.34887 34.44592
 -.3531 28.36392 34.44873
 -.3370 28.37898 34.45053
 -.3199 28.39190 34.44950
 -.3303 28.40373 34.44650
 -.3151 28.42416 34.47034
 -.2696 28.43168 34.47006
 -.2753 28.45105 34.46499
 -.2781 28.46073 34.46568
 -.2952 28.44891 34.44536
 -.2867 28.44890 34.45276
 -.2819 28.45320 34.45738
 -.2639 28.46073 34.46420
 -.2620 28.46612 34.45957
 -.2734 28.47257 34.46121
 -.2914 28.47257 34.46415
 -.2772 28.46611 34.46721
 -.2677 28.46396 34.46211
 -.2648 28.47042 34.46426
 -.2686 28.47149 34.46085
 -.2781 28.47364 34.46344
 -.2667 28.46827 34.46149
 -.2383 28.47687 34.46916
 -.2193 28.49408 34.47415
 -.2032 28.51129 34.47741
 -.1511 28.52743 34.47997
 -.1303 28.56077 34.48550
 -.1085 28.59303 34.49726
 -.1284 28.61132 34.49371
 -.1142 28.60703 34.48526
 -.0706 28.61778 34.49020
 -.1142 28.63930 34.48957
 -.1710 28.62424 34.47948
 -.1672 28.59627 34.47930
 -.1596 28.57584 34.46847
 -.1397 28.57906 34.47668
 -.1236 28.58767 34.47887
 -.1208 28.60165 34.48376
 -.0820 28.61778 34.49676
 -.0650 28.63715 34.49640
 -.0442 28.65436 34.49661
 -.0423 28.68555 34.51500
 -.0896 28.68448 34.50098
 -.0924 28.66619 34.49705
 -.0848 28.65866 34.49883
 -.0451 28.66726 34.51189
 -.0385 28.67802 34.50459
  .0172 28.69308 34.51006
  .0880 28.73395 34.52561
  .1389 28.80064 34.55475
  .1531 28.85550 34.56905
  .1794 28.87810 34.56183
  .1729 28.89746 34.55402
  .1992 28.90392 34.54956
  .1955 28.92006 34.54955
  .2039 28.92759 34.55094
  .2105 28.93404 34.55042
  .2086 28.94050 34.55072
  .2162 28.94158 34.54908
  .2180 28.94158 34.54332
  .2416 28.95126 34.55215
  .2322 28.96417 34.55397
  .2453 28.95664 34.54174
  .2171 28.96310 34.54169
  .2162 28.95664 34.54478
  .2246 28.95772 34.55251
  .2199 28.95879 34.55233
  .2180 28.95772 34.55276
  .2227 28.95663 34.55332
  .0739 28.93514 34.52333
 -.0915 28.85230 34.49687
 -.3474 28.76516 34.51610
 -.4987 28.61669 34.53080
 -.4330 28.45211 34.50295
 -.1719 28.39833 34.48977
 -.0432 28.51341 34.52525
  .0437 28.62206 34.53817
  .1267 28.70275 34.53049
  .1427 28.76839 34.51336
  .1606 28.80819 34.50502
  .1776 28.85015 34.51991
  .1926 28.89102 34.54408
  .2049 28.92006 34.55903
  .2133 28.92974 34.55323
  .1776 28.93942 34.55195
  .1879 29.00715 34.65442
  .1276 28.99425 34.63811
  .0965 28.96951 34.63982
 -.0650 28.94046 34.63620
 -.4168 28.82859 34.59667
 -.7401 28.66290 34.62997
 -.7803 28.41226 34.60556
 -.7870 28.20147 34.50040
 -.7861 28.11220 34.47300
 -.7870 28.07026 34.46231
 -.7889 28.06594 34.48008
 -.4577 28.07131 34.50027
 -.2582 28.18427 34.47067
 -.1880 28.38540 34.53696
  .0607 28.57037 34.64287
  .1097 28.75109 34.67186
  .1220 28.84792 34.66686
  .1531 28.90816 34.67305
  .1465 28.92432 34.64006
  .1700 28.93938 34.63655
  .1663 28.96198 34.64141
  .1738 28.97381 34.64666
  .1700 28.97811 34.64291
  .1710 28.98027 34.64316
  .1766 28.98457 34.64701
  .1851 28.98457 34.64292
  .2265 28.99424 34.64885
  .2632 29.03189 34.67175
